,Unnamed: 0,index,ric,종목명,시가총액,시가총액_label,상장주식수,시장구분,btin,SIC,GICS
617,617,617,039570,HDC아이콘트롤스,158180600000,"1,581억원","16,460,000",KOSPI,전기 및 통신 공사업,건설업,"건설,건축관련"
618,618,618,039830,오로라,92130338400,921억원,"10,762,890",KOSDAQ,전문디자인업,전문기술,"화장품,의류,완구"
619,619,619,039840,디오,414179301900,"4,141억원","15,171,403",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
620,620,620,039860,나노엔텍,126731247800,"1,267억원","26,292,790",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
621,621,621,039980,리노스,73999788240,739억원,"37,754,994",KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",소매,"화장품,의류,완구"
622,622,622,040300,YTN,81480000000,814억원,"42,000,000",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송서비스,"미디어,교육"
623,623,623,040350,큐로컴,175169712840,"1,751억원","109,140,008",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,소프트웨어
624,624,624,040420,정상제이엘에스,114446129600,"1,144억원","15,677,552",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
625,625,625,040610,SG&G,68003956020,680억원,"34,087,196",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
626,626,626,040910,아이씨디,133150781090,"1,331억원","16,706,497",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
627,627,627,041140,넥슨지티,315176299020,"3,151억원","35,373,322",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
628,628,628,041190,우리기술투자,255360000000,"2,553억원","84,000,000",KOSDAQ,기타 금융업,금융,은행
629,629,629,041510,에스엠,1286463090900,"12,864억원","23,013,651",KOSDAQ,오디오물 출판 및 원판 녹음업,"오락,문화","미디어,교육"
630,630,630,041520,이라이콤,64722156300,647억원,"12,188,730",KOSDAQ,상품 중개업,IT부품,디스플레이
631,631,631,041650,상신브레이크,79659079500,796억원,"21,471,450",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
632,632,632,041830,인바디,304464149500,"3,044억원","13,683,782",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
633,633,633,041910,에스텍파마,108869106450,"1,088억원","11,898,263",KOSDAQ,의약품 제조업,제약,건강관리
634,634,634,041920,메디아나,69290472960,692억원,"8,650,496",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
635,635,635,041930,동아화성,50402000000,504억원,"15,800,000",KOSDAQ,고무제품 제조업,화학,자동차
636,636,636,041960,코미팜,1247428296400,"12,474억원","55,318,328",KOSDAQ,의약품 제조업,제약,건강관리
637,637,637,042000,카페24,861956565800,"8,619억원","9,430,597",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷,소프트웨어
638,638,638,042040,케이피엠테크,110038749810,"1,100억원","88,384,538",KOSDAQ,기타 화학제품 제조업,화학,화학
639,639,639,042110,에스씨디,50504394380,505억원,"48,329,564",KOSDAQ,가정용 기기 제조업,일반전기전자,IT가전
640,640,640,042370,비츠로테크,161842040520,"1,618억원","22,353,873",KOSDAQ,기타 금융업,금융,기계
641,641,641,042420,네오위즈홀딩스,104953862100,"1,049억원","8,856,866",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
642,642,642,042500,링네트,52279073000,522억원,"14,936,878",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,소프트웨어
643,643,643,042510,라온시큐어,77456405220,774억원,"31,809,612",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
644,644,644,042600,새로닉스,51992657190,519억원,"12,423,574",KOSDAQ,전자부품 제조업,IT부품,디스플레이
645,645,645,042660,대우조선해양,3821885058800,"38,218억원","107,205,752",KOSPI,선박 및 보트 건조업,운수장비,조선
646,646,646,042940,상지카일룸,89153903520,891억원,"36,840,456",KOSDAQ,건물 건설업,종합건설,"건설,건축관련"
647,647,647,043100,솔고바이오,67439652345,674억원,"161,725,785",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
648,648,648,043150,바텍,329764483200,"3,297억원","14,854,256",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
649,649,649,043200,파루,81289133580,812억원,"29,667,567",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",IT부품,에너지
650,650,650,043220,에이치엘비파워,58983194224,589억원,"59,518,864",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
651,651,651,043260,성호전자,26378490948,263억원,"29,506,142",KOSDAQ,전자부품 제조업,IT부품,IT가전
652,652,652,043340,에쎈테크,66960000000,669억원,"72,000,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
653,653,653,043360,디지아이,25110000000,251억원,"9,000,000",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
654,654,654,043590,크로바하이텍,91569000000,915억원,"23,300,000",KOSDAQ,반도체 제조업,반도체,IT가전
655,655,655,043610,지니뮤직,279825833970,"2,798억원","58,115,438",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",디지털컨텐츠,"미디어,교육"
656,656,656,043650,국순당,72147548160,721억원,"17,858,304",KOSDAQ,알코올음료 제조업,"음식료,담배",필수소비재
657,657,657,043710,서울리거,69192673540,691억원,"25,115,308",KOSDAQ,기타 전문 도매업,도매,건강관리
658,658,658,043910,자연과환경,62127323310,621억원,"33,949,357",KOSDAQ,환경 정화 및 복원업,환경,"상사,자본재"
659,659,659,044060,조광ILI,52097407120,520억원,"9,885,656",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
660,660,660,044340,위닉스,265420361250,"2,654억원","17,873,425",KOSDAQ,가정용 기기 제조업,일반전기전자,"화장품,의류,완구"
661,661,661,044380,주연테크,36052243550,360억원,"98,773,270",KOSPI,컴퓨터 및 주변장치 제조업,전기전자,IT하드웨어
662,662,662,044450,KSS해운,162069301200,"1,620억원","23,185,880",KOSPI,해상 운송업,운수창고업,운송
663,663,663,044490,태웅,217080083850,"2,170억원","20,007,381",KOSDAQ,기타 금속 가공제품 제조업,금속,기계
664,664,664,044780,에이치케이,25468986060,254억원,"18,455,787",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
665,665,665,044820,코스맥스비티아이,189197243700,"1,891억원","9,603,921",KOSPI,기타 금융업,기타금융업,건강관리
666,666,666,044960,이글벳,49935437850,499억원,"12,641,883",KOSDAQ,기타 전문 도매업,도매,건강관리
667,667,667,045060,오공,56925032640,569억원,"16,941,974",KOSDAQ,기타 화학제품 제조업,화학,화학
668,668,668,045300,성우테크론,38389193200,383억원,"9,054,055",KOSDAQ,전자부품 제조업,반도체,반도체
669,669,669,045340,토탈소프트,23235078600,232억원,"8,558,040",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,운송
670,670,670,045390,대아티아이,497349138780,"4,973억원","71,151,522",KOSDAQ,기타 전기장비 제조업,일반전기전자,소프트웨어
671,671,671,045510,정원엔시스,63935444620,639억원,"32,209,292",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,소프트웨어
672,672,672,045520,크린앤사이언스,89700000000,897억원,"6,500,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",자동차
673,673,673,045660,에이텍,52285800000,522억원,"8,260,000",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
674,674,674,046070,코다코,89066503680,890억원,"39,064,256",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
675,675,675,046120,오르비텍,98017160760,980억원,"23,790,573",KOSDAQ,기타 과학기술 서비스업,전문기술,"상사,자본재"
676,676,676,046140,SBS콘텐츠허브,123200805700,"1,232억원","21,463,555",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","오락,문화","미디어,교육"
677,677,677,046210,파나진,151201235200,"1,512억원","32,034,160",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"의료,정밀기기",건강관리
678,678,678,046310,백금T&A,37726394880,377억원,"15,212,256",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
679,679,679,046390,삼화네트웍스,61873823520,618억원,"42,967,933",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","오락,문화","미디어,교육"
680,680,680,046440,KG모빌리언스,226694734060,"2,266억원","29,906,957",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
681,681,681,046890,서울반도체,1250650830000,"12,506억원","58,305,400",KOSDAQ,반도체 제조업,반도체,디스플레이
682,682,682,046940,우원개발,61580017360,615억원,"16,399,472",KOSDAQ,기반조성 및 시설물 축조관련 전문공사업,전문건설,"건설,건축관련"
683,683,683,046970,우리로,51317616330,513억원,"24,791,119",KOSDAQ,통신 및 방송 장비 제조업,도매,IT하드웨어
684,684,684,047040,대우건설,1992910549210,"19,929억원","415,622,638",KOSPI,건물 건설업,건설업,"건설,건축관련"
685,685,685,047310,파워로직스,237035907000,"2,370억원","34,353,030",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",IT부품,IT가전
686,686,686,047400,유니온머티리얼,78120000000,781억원,"42,000,000",KOSPI,"내화, 비내화 요업제품 제조업",비금속광물,자동차
687,687,687,047560,이스트소프트,64841070000,648억원,"9,899,400",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
688,688,688,047770,코데즈컴바인,108986693760,"1,089억원","37,842,602",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
689,689,689,048260,오스템임플란트,745714427400,"7,457억원","14,285,717",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
690,690,690,048430,유라테크,62899200000,628억원,"11,520,000",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",일반전기전자,자동차
691,691,691,048470,대동스틸,110000000000,"1,100억원","10,000,000",KOSDAQ,1차 철강 제조업,금속,철강
692,692,692,048530,인트론바이오,815084640400,"8,150억원","15,038,462",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
693,693,693,048550,SM C&C,212107613630,"2,121억원","94,061,026",KOSDAQ,광고업,방송서비스,"미디어,교육"
694,694,694,048770,TPC,46633500000,466억원,"12,900,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
695,695,695,048830,엔피케이,34264779090,342억원,"18,723,923",KOSDAQ,합성고무 및 플라스틱 물질 제조업,화학,화학
696,696,696,048870,시너지이노베이션,147824371730,"1,478억원","57,075,047",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
697,697,697,048910,대원미디어,120632092140,"1,206억원","12,578,946",KOSDAQ,기타 전문 도매업,도매,"미디어,교육"
698,698,698,049070,인탑스,180600000000,"1,806억원","17,200,000",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
699,699,699,049080,기가레인,119178617250,"1,191억원","50,392,650",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
700,700,700,049120,파인디앤씨,50182065645,501억원,"24,068,137",KOSDAQ,전자부품 제조업,IT부품,디스플레이
701,701,701,049180,셀루메드,181196457570,"1,811억원","20,428,011",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
702,702,702,049430,코메론,62702640000,627억원,"9,048,000",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기",기계
703,703,703,049470,SGA,48845871995,488억원,"96,724,499",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
704,704,704,049480,오픈베이스,69286354515,692억원,"31,422,383",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,소프트웨어
705,705,705,049520,유아이엘,96616191160,966억원,"21,784,936",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
706,706,706,049550,잉크테크,53506572880,535억원,"16,019,932",KOSDAQ,기타 화학제품 제조업,화학,IT하드웨어
707,707,707,049630,재영솔루텍,48208811580,482억원,"45,695,556",KOSDAQ,사진장비 및 광학기기 제조업,IT부품,IT하드웨어
708,708,708,049720,고려신용정보,55412500000,554억원,"14,300,000",KOSDAQ,기타 사업지원 서비스업,사업지원,"상사,자본재"
709,709,709,049770,동원F&B,1146159828000,"11,461억원","3,859,124",KOSPI,기타 식품 제조업,음식료품,필수소비재
710,710,710,049800,우진플라임,51800000000,518억원,"10,000,000",KOSPI,특수 목적용 기계 제조업,기계,기계
711,711,711,049830,승일,48872932640,488억원,"6,132,112",KOSDAQ,기타 금속 가공제품 제조업,금속,"비철,목재등"
712,712,712,049950,미래컴퍼니,442773602000,"4,427억원","7,864,540",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",디스플레이
713,713,713,049960,쎌바이오텍,255210000000,"2,552억원","9,400,000",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
714,714,714,050110,캠시스,95393926650,953억원,"57,814,501",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
715,715,715,050760,에스폴리텍,28749033280,287억원,"16,334,678",KOSDAQ,플라스틱제품 제조업,화학,화학
716,716,716,050860,아세아텍,50925000000,509억원,"17,500,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
717,717,717,050890,쏠리드,120376660965,"1,203억원","38,397,659",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
718,718,718,050960,수산아이앤티,44894150000,448억원,"6,751,000",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
719,719,719,051160,지어소프트,24973507200,249억원,"13,951,680",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,필수소비재
720,720,720,051360,토비스,118523941220,"1,185억원","16,717,058",KOSDAQ,영상 및 음향기기 제조업,정보기기,디스플레이
721,721,721,051370,인터플렉스,263600433600,"2,636억원","23,327,472",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
722,722,722,051380,피씨디렉트,37285972520,372억원,"7,540,136",KOSDAQ,기계장비 및 관련 물품 도매업,도매,IT하드웨어
723,723,723,051390,YW,46046017240,460억원,"11,355,368",KOSDAQ,상품 종합 도매업,도매,소매(유통)
724,724,724,051490,나라엠앤디,68657000000,686억원,"14,200,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
725,725,725,051500,CJ프레시웨이,277201533100,"2,772억원","11,871,586",KOSDAQ,음·식료품 및 담배 도매업,도매,필수소비재
726,726,726,051630,진양화학,37860000000,378억원,"12,000,000",KOSPI,플라스틱제품 제조업,화학,화학
727,727,727,051780,큐로홀딩스,42616801176,426억원,"60,193,222",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송서비스,"미디어,교육"
728,728,728,051900,LG생활건강,18023399338000,"180,233억원","15,618,197",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
